# timestamp, x, y, z, qw, qx, qy, qz
1.691117773525065728e+18,-3.719583510395439024e-02,-1.048900554682866249e+00,3.643603267023536318e-01,-1.925876587629318237e-01,3.753927303478121758e-03,3.746941452845931053e-03,9.812654256820678711e-01
1.691117773579048960e+18,-3.718193415577648875e-02,-1.048895219827171044e+00,3.644084854621895686e-01,-1.926006227731704712e-01,3.632563399150967598e-03,3.673255909234285355e-03,9.812636375427246094e-01
1.691117773579228160e+18,-3.718188798750206997e-02,-1.048895202108877323e+00,3.644086454086055138e-01,-1.926006674766540527e-01,3.632160136476159096e-03,3.673011204227805138e-03,9.812636375427246094e-01
1.691117773583591936e+18,-3.718076429345069933e-02,-1.048894770861632075e+00,3.644125383597378032e-01,-1.926017254590988159e-01,3.622349817305803299e-03,3.667054930701851845e-03,9.812635183334350586e-01
1.691117773593102080e+18,-3.717831541029923553e-02,-1.048893831038099078e+00,3.644210223260146986e-01,-1.926040053367614746e-01,3.600969444960355759e-03,3.654073923826217651e-03,9.812631607055664062e-01
1.691117773603480064e+18,-3.717564299165954794e-02,-1.048892805426923758e+00,3.644302807137018152e-01,-1.926064938306808472e-01,3.577637486159801483e-03,3.639908041805028915e-03,9.812628030776977539e-01
1.691117773615582464e+18,-3.717429495757382241e-02,-1.048903224038995496e+00,3.644147301377945181e-01,-1.926126033067703247e-01,3.652142360806465149e-03,3.655534237623214722e-03,9.812613129615783691e-01
1.691117773624680192e+18,-3.719474385688031209e-02,-1.048902013331731053e+00,3.643976497548339077e-01,-1.925787180662155151e-01,3.632160602137446404e-03,3.627415047958493233e-03,9.812681078910827637e-01
1.691117773634778368e+18,-3.719541753846604404e-02,-1.048917633311852615e+00,3.643556104766746406e-01,-1.925827115774154663e-01,3.724018344655632973e-03,3.760782070457935333e-03,9.812664985656738281e-01
1.691117773645343488e+18,-3.720595578981942403e-02,-1.048907036067080245e+00,3.643483842380361715e-01,-1.925774514675140381e-01,3.727554343640804291e-03,3.791087772697210312e-03,9.812673926353454590e-01
1.691117773653860608e+18,-3.719331983351267801e-02,-1.048903808974092966e+00,3.643450043784312031e-01,-1.925648301839828491e-01,3.762208856642246246e-03,3.819383680820465088e-03,9.812695980072021484e-01
1.691117773664613888e+18,-3.717143823246311929e-02,-1.048902909972463382e+00,3.643580044334003287e-01,-1.925807893276214600e-01,3.726122202351689339e-03,3.768136026337742805e-03,9.812668561935424805e-01
1.691117773673574656e+18,-3.715838499574267151e-02,-1.048897839714896030e+00,3.643791852010168086e-01,-1.925655305385589600e-01,3.694923827424645424e-03,3.723753150552511215e-03,9.812701344490051270e-01
1.691117773684920064e+18,-3.715816868852595684e-02,-1.048889976629911791e+00,3.644104099163920640e-01,-1.925898194313049316e-01,3.660222049802541733e-03,3.632191335782408714e-03,9.812658429145812988e-01
1.691117773696376576e+18,-3.716136348493079972e-02,-1.048890350503782987e+00,3.644406453798342271e-01,-1.925908625125885010e-01,3.581495024263858795e-03,3.606471465900540352e-03,9.812660217285156250e-01
1.691117773704815104e+18,-3.716891319657417148e-02,-1.048888088332477375e+00,3.644257730242480564e-01,-1.926151812076568604e-01,3.619070164859294891e-03,3.693366656079888344e-03,9.812607765197753906e-01
1.691117773714915328e+18,-3.717853279443909115e-02,-1.048899833765225109e+00,3.644095134894689836e-01,-1.925950050354003906e-01,3.643546486273407936e-03,3.722689813002943993e-03,9.812645316123962402e-01
1.691117773724699904e+18,-3.718096976654983177e-02,-1.048901601391523331e+00,3.643920280146250024e-01,-1.925716698169708252e-01,3.657024120911955833e-03,3.727487754076719284e-03,9.812690019607543945e-01
1.691117773734763776e+18,-3.719075001004955305e-02,-1.048905349051063141e+00,3.643579039711798417e-01,-1.925604492425918579e-01,3.742775879800319672e-03,3.805198008194565773e-03,9.812706112861633301e-01
1.691117773744651264e+18,-3.720359273587983684e-02,-1.048903584807033385e+00,3.643453974533749085e-01,-1.925951540470123291e-01,3.744371468201279640e-03,3.767454531043767929e-03,9.812639355659484863e-01
1.691117773753565184e+18,-3.720179167532295522e-02,-1.048908292034126166e+00,3.643557342643496400e-01,-1.926007419824600220e-01,3.679972374811768532e-03,3.732949960976839066e-03,9.812632203102111816e-01
1.691117773763653632e+18,-3.718011273900931335e-02,-1.048910836713634387e+00,3.643793311964498849e-01,-1.925861090421676636e-01,3.622788237407803535e-03,3.686164040118455887e-03,9.812664985656738281e-01
1.691117773775271424e+18,-3.717171603855012191e-02,-1.048906117288289197e+00,3.643753578941724691e-01,-1.926044076681137085e-01,3.719104221090674400e-03,3.730138996616005898e-03,9.812623858451843262e-01
1.691117773784504064e+18,-3.716243677491416764e-02,-1.048907666881100376e+00,3.643950944000607373e-01,-1.925603747367858887e-01,3.672930179163813591e-03,3.703307593241333961e-03,9.812712669372558594e-01
1.691117773794992384e+18,-3.716603232273811563e-02,-1.048886534353032474e+00,3.644167311969565559e-01,-1.926042884588241577e-01,3.623550990596413612e-03,3.668686840683221817e-03,9.812629818916320801e-01
1.691117773804332288e+18,-3.716560747812761717e-02,-1.048882251917202968e+00,3.644329842370288564e-01,-1.925774216651916504e-01,3.613589564338326454e-03,3.674173261970281601e-03,9.812682867050170898e-01
1.691117773814026240e+18,-3.717011343987263600e-02,-1.048881070505252033e+00,3.644156009888493419e-01,-1.925840675830841064e-01,3.633731277659535408e-03,3.695730352774262428e-03,9.812667965888977051e-01
1.691117773823958784e+18,-3.718131495476133946e-02,-1.048909893844257812e+00,3.643922699684013500e-01,-1.925926953554153442e-01,3.654462052509188652e-03,3.776945406571030617e-03,9.812647104263305664e-01
1.691117773833927424e+18,-3.720306267897478120e-02,-1.048903571748859065e+00,3.643949955148501063e-01,-1.926072984933853149e-01,3.646346507593989372e-03,3.707574214786291122e-03,9.812621474266052246e-01
1.691117773843728896e+18,-3.720089170786524541e-02,-1.048905377754086432e+00,3.643539075142122607e-01,-1.925871968269348145e-01,3.779365681111812592e-03,3.790399758145213127e-03,9.812653064727783203e-01
1.691117773855070720e+18,-3.719507580603161750e-02,-1.048914433506824118e+00,3.643530318652608568e-01,-1.926170289516448975e-01,3.697426756843924522e-03,3.765627974644303322e-03,9.812598228454589844e-01
1.691117773908879360e+18,-3.718781803330441227e-02,-1.048913259356566652e+00,3.643844094046839732e-01,-1.925880908966064453e-01,3.650871338322758675e-03,3.718096064403653145e-03,9.812658429145812988e-01
1.691117773909246208e+18,-3.718776854169326962e-02,-1.048913251349897102e+00,3.643846233718386896e-01,-1.925878971815109253e-01,3.650553757324814796e-03,3.717771964147686958e-03,9.812659025192260742e-01
1.691117773913121024e+18,-3.718724590513427380e-02,-1.048913166798634222e+00,3.643868828872368626e-01,-1.925858110189437866e-01,3.647201228886842728e-03,3.714349120855331421e-03,9.812663197517395020e-01
1.691117773922370560e+18,-3.718599829204402574e-02,-1.048912964961888017e+00,3.643922766947306213e-01,-1.925808340311050415e-01,3.639198374003171921e-03,3.706178395077586174e-03,9.812673926353454590e-01
1.691117773932209664e+18,-3.718467118365634955e-02,-1.048912750264526572e+00,3.643980141843597975e-01,-1.925755441188812256e-01,3.630685620009899139e-03,3.697487059980630875e-03,9.812684655189514160e-01
1.691117773943781120e+18,-3.717862484539325579e-02,-1.048918310334642667e+00,3.643546045865751482e-01,-1.926016062498092651e-01,3.760957624763250351e-03,3.785620676353573799e-03,9.812625646591186523e-01
1.691117773953602304e+18,-3.718856360609998357e-02,-1.048903644294349125e+00,3.643531239220022533e-01,-1.926217228174209595e-01,3.706931602209806442e-03,3.715140279382467270e-03,9.812590479850769043e-01
1.691117773963293184e+18,-3.717995680389043350e-02,-1.048907094992907352e+00,3.643405810640023001e-01,-1.925881654024124146e-01,3.696922212839126587e-03,3.715702798217535019e-03,9.812656641006469727e-01
1.691117773973124864e+18,-3.718715438558026221e-02,-1.048906520885145355e+00,3.643420150765265264e-01,-1.926046907901763916e-01,3.725473769009113312e-03,3.787170397117733955e-03,9.812620878219604492e-01
1.691117773983490304e+18,-3.718542455784944190e-02,-1.048892217949199734e+00,3.643656592637512515e-01,-1.925909817218780518e-01,3.729690797626972198e-03,3.731959499418735504e-03,9.812649488449096680e-01
1.691117773993075456e+18,-3.718318219741018060e-02,-1.048886459131019189e+00,3.643987569275108362e-01,-1.925576478242874146e-01,3.657045774161815643e-03,3.693033708259463310e-03,9.812719225883483887e-01
1.691117774051101696e+18,-3.718930989420224376e-02,-1.048892655760099712e+00,3.643834469227347772e-01,-1.925687640905380249e-01,3.677582135424017906e-03,3.694255836308002472e-03,9.812696576118469238e-01
1.691117774053254656e+18,-3.718953724691007739e-02,-1.048892885670366093e+00,3.643828788836883104e-01,-1.925691813230514526e-01,3.678344190120697021e-03,3.694301005452871323e-03,9.812695384025573730e-01
1.691117774063195136e+18,-3.719058699705408283e-02,-1.048893947229462498e+00,3.643802560907754562e-01,-1.925710886716842651e-01,3.681862261146306992e-03,3.694510320201516151e-03,9.812691807746887207e-01
1.691117774072845312e+18,-3.719160605584140994e-02,-1.048894977751946067e+00,3.643777099799885844e-01,-1.925729513168334961e-01,3.685277886688709259e-03,3.694713814184069633e-03,9.812688231468200684e-01
1.691117774082438400e+18,-3.719261912238681911e-02,-1.048896002214779077e+00,3.643751788407734726e-01,-1.925747692584991455e-01,3.688672790303826332e-03,3.694915678352117538e-03,9.812684059143066406e-01
1.691117774094292736e+18,-3.718339575770832767e-02,-1.048897584341115685e+00,3.643826562275030434e-01,-1.925963163375854492e-01,3.724523121491074562e-03,3.721954300999641418e-03,9.812639355659484863e-01
1.691117774104194304e+18,-3.716481099886576045e-02,-1.048896955853518609e+00,3.644014666755821530e-01,-1.925660222768783569e-01,3.685509786009788513e-03,3.733080578967928886e-03,9.812700152397155762e-01
1.691117774114563072e+18,-3.715383731127259309e-02,-1.048893781658515545e+00,3.644185605432441188e-01,-1.925947815179824829e-01,3.678448265418410301e-03,3.732273355126380920e-03,9.812644124031066895e-01
1.691117774123583232e+18,-3.714839786511374420e-02,-1.048904193048104450e+00,3.644097297029075810e-01,-1.925538629293441772e-01,3.670063102617859840e-03,3.711215453222393990e-03,9.812725186347961426e-01
1.691117774133485312e+18,-3.717542780419664378e-02,-1.048897847102316483e+00,3.644018655874118884e-01,-1.925938427448272705e-01,3.633972024545073509e-03,3.709289245307445526e-03,9.812648296356201172e-01
1.691117774193766144e+18,-3.717272453204413518e-02,-1.048892761506849292e+00,3.644027150997866671e-01,-1.925904601812362671e-01,3.647249890491366386e-03,3.726441180333495140e-03,9.812653660774230957e-01
1.691117774194528768e+18,-3.717269032897330822e-02,-1.048892697161503351e+00,3.644027258482168130e-01,-1.925904154777526855e-01,3.647417994216084480e-03,3.726658178493380547e-03,9.812653660774230957e-01
1.691117774203824384e+18,-3.717227347704288309e-02,-1.048891912948827665e+00,3.644028568453392958e-01,-1.925898939371109009e-01,3.649465506896376610e-03,3.729303134605288506e-03,9.812654852867126465e-01
1.691117774213416192e+18,-3.717184333520403422e-02,-1.048891103734193475e+00,3.644029920188602834e-01,-1.925893574953079224e-01,3.651578212156891823e-03,3.732032375410199165e-03,9.812655448913574219e-01
1.691117774223457536e+18,-3.717139302862883243e-02,-1.048890256584166236e+00,3.644031335292175489e-01,-1.925887912511825562e-01,3.653790103271603584e-03,3.734889440238475800e-03,9.812656641006469727e-01
1.691117774233444096e+18,-3.718584990169671728e-02,-1.048889570915209291e+00,3.644181996654464739e-01,-1.926158964633941650e-01,3.578016301617026329e-03,3.672759048640727997e-03,9.812608361244201660e-01
1.691117774242428416e+18,-3.719369889099415072e-02,-1.048894745646209437e+00,3.643914713504204372e-01,-1.925929635763168335e-01,3.681374015286564827e-03,3.722950117662549019e-03,9.812647700309753418e-01
1.691117774252315136e+18,-3.718500887593786941e-02,-1.048900290239357380e+00,3.643653705458311798e-01,-1.925901770591735840e-01,3.746799658983945847e-03,3.728846320882439613e-03,9.812650680541992188e-01
1.691117774262201856e+18,-3.717306096244944041e-02,-1.048910451109534625e+00,3.643493327267425808e-01,-1.925640255212783813e-01,3.744334215298295021e-03,3.777162870392203331e-03,9.812700152397155762e-01
1.691117774273817088e+18,-3.716557916096666775e-02,-1.048914827576153730e+00,3.643321797635618586e-01,-1.925659030675888062e-01,3.756905673071742058e-03,3.772023133933544159e-03,9.812695980072021484e-01
1.691117774283706368e+18,-3.717250440497370245e-02,-1.048912968156070713e+00,3.643398176794614418e-01,-1.925326436758041382e-01,3.747623879462480545e-03,3.750509582459926605e-03,9.812762737274169922e-01
1.691117774293474816e+18,-3.717061394724570367e-02,-1.048904283251360203e+00,3.643654341848471812e-01,-1.925530880689620972e-01,3.739753738045692444e-03,3.742949105799198151e-03,9.812723398208618164e-01
1.691117774303168256e+18,-3.718100646961808309e-02,-1.048897366582109747e+00,3.643880165127340032e-01,-1.925742328166961670e-01,3.684552619233727455e-03,3.727157367393374443e-03,9.812684059143066406e-01
1.691117774313018880e+18,-3.719201335908995515e-02,-1.048898863834089923e+00,3.644029046985710618e-01,-1.926094740629196167e-01,3.684514435008168221e-03,3.728589043021202087e-03,9.812614917755126953e-01
1.691117774322461696e+18,-3.720028045458059762e-02,-1.048887886111792955e+00,3.644167018872573327e-01,-1.925840675830841064e-01,3.665010910481214523e-03,3.688643686473369598e-03,9.812667369842529297e-01
1.691117774332434944e+18,-3.718318320633175189e-02,-1.048886663168937083e+00,3.644001696817183999e-01,-1.926106065511703491e-01,3.687034593895077705e-03,3.714632475748658180e-03,9.812613129615783691e-01
1.691117774342605056e+18,-3.717497962541032458e-02,-1.048897877435820636e+00,3.643924882132230092e-01,-1.926090717315673828e-01,3.644010517746210098e-03,3.683994989842176437e-03,9.812619090080261230e-01
1.691117774354045696e+18,-3.716133998395279581e-02,-1.048906334541275687e+00,3.643780650517377540e-01,-1.925822794437408447e-01,3.619106952100992203e-03,3.679204965010285378e-03,9.812672734260559082e-01
1.691117774363844608e+18,-3.715974351468884912e-02,-1.048910275753342836e+00,3.643672281806739077e-01,-1.925925761461257935e-01,3.692300291731953621e-03,3.703514579683542252e-03,9.812648892402648926e-01
1.691117774373508864e+18,-3.716231505070619751e-02,-1.048917952529999420e+00,3.643684685125761491e-01,-1.925708651542663574e-01,3.667497308924794197e-03,3.698832821100950241e-03,9.812692403793334961e-01
1.691117774383553792e+18,-3.718702546969036155e-02,-1.048906675300736779e+00,3.643637372294795118e-01,-1.925941556692123413e-01,3.741391701623797417e-03,3.739747218787670135e-03,9.812642335891723633e-01
1.691117774393205760e+18,-3.720318672449029335e-02,-1.048901004774872359e+00,3.643684249195775493e-01,-1.925919055938720703e-01,3.759832121431827545e-03,3.767680376768112183e-03,9.812645316123962402e-01
1.691117774402529024e+18,-3.720648171901957263e-02,-1.048890648647216262e+00,3.643877622837412567e-01,-1.925982832908630371e-01,3.710200078785419464e-03,3.742623608559370041e-03,9.812635779380798340e-01
1.691117774412304128e+18,-3.720438320127880671e-02,-1.048893928908968265e+00,3.643810992890628153e-01,-1.925903409719467163e-01,3.679372370243072510e-03,3.734739031642675400e-03,9.812652468681335449e-01
1.691117774422243072e+18,-3.717794120142672853e-02,-1.048904014493104109e+00,3.643663888756732971e-01,-1.925309896469116211e-01,3.752762917429208755e-03,3.780120750889182091e-03,9.812764525413513184e-01
1.691117774432281856e+18,-3.715867362020527226e-02,-1.048896196501936773e+00,3.643845501078736837e-01,-1.925612092018127441e-01,3.724082838743925095e-03,3.725886577740311623e-03,9.812708497047424316e-01
1.691117774443946496e+18,-3.715276270742778192e-02,-1.048895872885243996e+00,3.643966022810259386e-01,-1.926071941852569580e-01,3.672121325507760048e-03,3.656040178611874580e-03,9.812622666358947754e-01
1.691117774453771520e+18,-3.715622719478400143e-02,-1.048903221354440030e+00,3.643948986405693424e-01,-1.925867050886154175e-01,3.642588388174772263e-03,3.681400790810585022e-03,9.812663197517395020e-01
1.691117774463648768e+18,-3.717540225043852037e-02,-1.048898698385376527e+00,3.643895502821076215e-01,-1.925931125879287720e-01,3.654244123026728630e-03,3.663005074486136436e-03,9.812650680541992188e-01
1.691117774521256448e+18,-3.717642684173688705e-02,-1.048894757012259538e+00,3.643961835097803137e-01,-1.926089823246002197e-01,3.652815241366624832e-03,3.656798508018255234e-03,9.812620282173156738e-01
1.691117774524135936e+18,-3.717647805349196671e-02,-1.048894560012114230e+00,3.643965150558626798e-01,-1.926097720861434937e-01,3.652743762359023094e-03,3.656488144770264626e-03,9.812618494033813477e-01
1.691117774534032384e+18,-3.717665406978258591e-02,-1.048893882916889009e+00,3.643976545893836128e-01,-1.926124989986419678e-01,3.652498358860611916e-03,3.655422013252973557e-03,9.812613129615783691e-01
1.691117774543540992e+18,-3.717682318688254883e-02,-1.048893232361304051e+00,3.643987494573853181e-01,-1.926151067018508911e-01,3.652262501418590546e-03,3.654397558420896530e-03,9.812608361244201660e-01
1.691117774553371392e+18,-3.717699802857217517e-02,-1.048892559784505574e+00,3.643998813865124142e-01,-1.926178187131881714e-01,3.652018727734684944e-03,3.653338411822915077e-03,9.812602996826171875e-01
1.691117774563313408e+18,-3.717949361134129105e-02,-1.048888631250125769e+00,3.643798894515964393e-01,-1.925983130931854248e-01,3.685300471261143684e-03,3.706443356350064278e-03,9.812637567520141602e-01
1.691117774572611072e+18,-3.719548782562318023e-02,-1.048896005871399639e+00,3.643791445875384505e-01,-1.926141232252120972e-01,3.683135379105806351e-03,3.715018043294548988e-03,9.812606573104858398e-01
1.691117774582517504e+18,-3.718277819449865990e-02,-1.048901567962966297e+00,3.643849533140959274e-01,-1.925923973321914673e-01,3.683482063934206963e-03,3.724654903635382652e-03,9.812648892402648926e-01
1.691117774592237824e+18,-3.717080039483511289e-02,-1.048903316421731402e+00,3.643608167193084779e-01,-1.925647854804992676e-01,3.752984339371323586e-03,3.776088589802384377e-03,9.812698364257812500e-01
1.691117774604144896e+18,-3.717305457810470698e-02,-1.048902841495783278e+00,3.643785271070563159e-01,-1.925840526819229126e-01,3.670958802103996277e-03,3.763655899092555046e-03,9.812664389610290527e-01
1.691117774663547904e+18,-3.717022927625650980e-02,-1.048909661557449136e+00,3.643806372046267672e-01,-1.925925910472869873e-01,3.676502266898751259e-03,3.738683881238102913e-03,9.812648296356201172e-01
1.691117774672690432e+18,-3.716979445044658881e-02,-1.048910711193557832e+00,3.643809619574971959e-01,-1.925939172506332397e-01,3.677355824038386345e-03,3.734840778633952141e-03,9.812645912170410156e-01
1.691117774682230016e+18,-3.716934073297132463e-02,-1.048911806432695437e+00,3.643813008197475667e-01,-1.925952732563018799e-01,3.678245702758431435e-03,3.730830270797014236e-03,9.812642931938171387e-01
1.691117774693960960e+18,-3.716878279382967998e-02,-1.048913153254931174e+00,3.643817175207199055e-01,-1.925969719886779785e-01,3.679340472444891930e-03,3.725898684933781624e-03,9.812639951705932617e-01
1.691117774703735808e+18,-3.716831788423334559e-02,-1.048914275510989702e+00,3.643820647418886116e-01,-1.925983726978302002e-01,3.680252702906727791e-03,3.721789456903934479e-03,9.812636971473693848e-01
1.691117774713402880e+18,-3.718713415269733757e-02,-1.048902162736877752e+00,3.643858045521151112e-01,-1.926117837429046631e-01,3.689592471346259117e-03,3.699091961607336998e-03,9.812611341476440430e-01
1.691117774723397632e+18,-3.719139719342266781e-02,-1.048898486216100823e+00,3.643736353200768829e-01,-1.926186680793762207e-01,3.690416226163506508e-03,3.761435393244028091e-03,9.812595844268798828e-01
1.691117774732976640e+18,-3.719205018761948672e-02,-1.048886915610344861e+00,3.643758353645226711e-01,-1.925726383924484253e-01,3.711672034114599228e-03,3.722626948729157448e-03,9.812686443328857422e-01
1.691117774742346496e+18,-3.718282557056710319e-02,-1.048893198833121820e+00,3.643710091708635135e-01,-1.925778985023498535e-01,3.710242686793208122e-03,3.724544076249003410e-03,9.812676310539245605e-01
1.691117774753045248e+18,-3.718282557056710319e-02,-1.048893198833121820e+00,3.643710091708636245e-01,-1.925778985023498535e-01,3.710242686793208122e-03,3.724544076249003410e-03,9.812676310539245605e-01
1.691117774805993216e+18,-3.717914094249136214e-02,-1.048894443118153053e+00,3.643761290719632617e-01,-1.926095783710479736e-01,3.718352410942316055e-03,3.718812484294176102e-03,9.812613725662231445e-01
1.691117774812969216e+18,-3.717865549340604314e-02,-1.048894607052481831e+00,3.643768036180109471e-01,-1.926137655973434448e-01,3.719420870766043663e-03,3.718057181686162949e-03,9.812605977058410645e-01
1.691117774822896640e+18,-3.717796464223328823e-02,-1.048894840350322433e+00,3.643777635764128275e-01,-1.926196962594985962e-01,3.720941254869103432e-03,3.716982668265700340e-03,9.812594056129455566e-01
1.691117774832445184e+18,-3.717730017145786520e-02,-1.048895064739602034e+00,3.643786868784622546e-01,-1.926254183053970337e-01,3.722403664141893387e-03,3.715948900207877159e-03,9.812582731246948242e-01
1.691117774842684160e+18,-3.717658763526666965e-02,-1.048895305360391550e+00,3.643796769688469328e-01,-1.926315426826477051e-01,3.723972011357545853e-03,3.714840626344084740e-03,9.812570810317993164e-01
1.691117774853797376e+18,-3.715444632289342797e-02,-1.048906407553160003e+00,3.643807022043158428e-01,-1.925674825906753540e-01,3.667253768071532249e-03,3.687941003590822220e-03,9.812699556350708008e-01
1.691117774863790080e+18,-3.716988397014427126e-02,-1.048892841199931425e+00,3.643657732398017934e-01,-1.925778537988662720e-01,3.744619665667414665e-03,3.814756171777844429e-03,9.812671542167663574e-01
1.691117774873866752e+18,-3.716117360695031513e-02,-1.048894924002221174e+00,3.643694284012746754e-01,-1.925492435693740845e-01,3.781604580581188202e-03,3.780083265155553818e-03,9.812727570533752441e-01
1.691117774883269888e+18,-3.716143128673572021e-02,-1.048891932636836000e+00,3.643856321219920424e-01,-1.925668120384216309e-01,3.690124489367008209e-03,3.742733737453818321e-03,9.812697768211364746e-01
1.691117774892727552e+18,-3.717782271845446879e-02,-1.048891108461114774e+00,3.643823615930570914e-01,-1.926051378250122070e-01,3.668858436867594719e-03,3.708303673192858696e-03,9.812625050544738770e-01
