# timestamp, wx, wy, wz, ax, ay, az
1.691117773415322880e+18,-1.218026796589524903e-03,3.654080389768574709e-03,3.166869671132764574e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773425322752e+18,6.090133982947624515e-03,1.218026796589524903e-02,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773435322880e+18,7.308160779537149418e-03,1.218026796589524903e-02,3.288672350791717325e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773445322752e+18,2.436053593179049806e-03,1.461632155907429884e-02,3.410475030450670075e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773455322624e+18,8.526187576126675188e-03,1.705237515225335038e-02,3.288672350791717325e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773465322752e+18,3.654080389768574709e-03,2.436053593179049806e-03,2.801461632155907364e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773475322624e+18,-1.218026796589524903e-03,1.461632155907429884e-02,3.045066991473812518e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773485322752e+18,-2.436053593179049806e-03,1.218026796589524903e-02,3.288672350791717325e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773495322624e+18,2.436053593179049806e-03,1.218026796589524903e-02,3.045066991473812518e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117773505322752e+18,-2.436053593179049806e-03,1.218026796589524903e-02,3.288672350791717325e-02,-4.598576639999999993e-01,0.000000000000000000e+00,9.350439168000001189e+00
1.691117773515322624e+18,1.218026796589524903e-03,1.218026796589524903e-02,3.166869671132764574e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773525322752e+18,-9.744214372716199224e-03,6.090133982947624515e-03,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.810296832000000578e+00
1.691117773535322624e+18,8.526187576126675188e-03,1.096224116930572499e-02,2.801461632155907364e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117773545322752e+18,4.872107186358099612e-03,1.096224116930572499e-02,2.923264311814859767e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773555322624e+18,6.090133982947624515e-03,1.583434835566382287e-02,3.532277710109622132e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773565322752e+18,8.526187576126675188e-03,1.583434835566382287e-02,2.801461632155907364e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117773575322624e+18,7.308160779537149418e-03,1.461632155907429884e-02,2.801461632155907364e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773585322496e+18,-3.654080389768574709e-03,1.583434835566382287e-02,2.679658952496954960e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773595322624e+18,-2.436053593179049806e-03,3.654080389768574709e-03,2.923264311814859767e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773605322496e+18,-6.090133982947624515e-03,8.526187576126675188e-03,1.583434835566382287e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773615322624e+18,-2.436053593179049806e-03,9.744214372716199224e-03,3.288672350791717325e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117773625322496e+18,0.000000000000000000e+00,1.218026796589524903e-02,3.775883069427527633e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773635322624e+18,4.872107186358099612e-03,4.872107186358099612e-03,2.557856272838002556e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773645322496e+18,8.526187576126675188e-03,7.308160779537149418e-03,3.166869671132764574e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773655322624e+18,6.090133982947624515e-03,7.308160779537149418e-03,2.557856272838002556e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773665322752e+18,3.654080389768574709e-03,1.096224116930572499e-02,2.801461632155907364e-02,0.000000000000000000e+00,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117773675322880e+18,-1.218026796589524903e-03,8.526187576126675188e-03,3.532277710109622132e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117773685322752e+18,8.526187576126675188e-03,8.526187576126675188e-03,2.923264311814859767e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773695322624e+18,7.308160779537149418e-03,1.096224116930572499e-02,2.801461632155907364e-02,-1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773705322752e+18,8.526187576126675188e-03,8.526187576126675188e-03,3.288672350791717325e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773715322624e+18,-2.436053593179049806e-03,9.744214372716199224e-03,3.410475030450670075e-02,-1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117773725322752e+18,-8.526187576126675188e-03,8.526187576126675188e-03,3.288672350791717325e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.657010944000001373e+00
1.691117773735322624e+18,-6.090133982947624515e-03,1.096224116930572499e-02,2.679658952496954960e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773745322752e+18,-8.526187576126675188e-03,7.308160779537149418e-03,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773755322624e+18,6.090133982947624515e-03,1.218026796589524903e-02,3.166869671132764574e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773765322752e+18,-6.090133982947624515e-03,7.308160779537149418e-03,3.532277710109622132e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773775322624e+18,-1.218026796589524903e-03,1.339829476248477480e-02,2.557856272838002556e-02,7.664294400000000174e-01,0.000000000000000000e+00,9.657010944000001373e+00
1.691117773785322752e+18,1.218026796589524903e-03,9.744214372716199224e-03,2.923264311814859767e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773795322624e+18,4.872107186358099612e-03,8.526187576126675188e-03,2.679658952496954960e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773805322752e+18,-1.218026796589524903e-03,1.339829476248477480e-02,2.557856272838002556e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773815322624e+18,4.872107186358099612e-03,8.526187576126675188e-03,2.557856272838002556e-02,9.197153279999999986e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773825322752e+18,1.218026796589524903e-03,9.744214372716199224e-03,3.045066991473812518e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773835322624e+18,6.090133982947624515e-03,9.744214372716199224e-03,2.801461632155907364e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773845322496e+18,3.654080389768574709e-03,1.461632155907429884e-02,1.948842874543239845e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773855322624e+18,0.000000000000000000e+00,6.090133982947624515e-03,3.288672350791717325e-02,4.598576639999999993e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117773865322496e+18,2.436053593179049806e-03,1.096224116930572499e-02,1.827040194884287441e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773875322624e+18,-3.654080389768574709e-03,6.090133982947624515e-03,2.923264311814859767e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773885322496e+18,7.308160779537149418e-03,4.872107186358099612e-03,2.192448233861144999e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691117773895322624e+18,-2.436053593179049806e-03,1.461632155907429884e-02,2.923264311814859767e-02,6.131435520000000361e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117773905322496e+18,1.218026796589524903e-03,1.339829476248477480e-02,2.923264311814859767e-02,3.065717760000000180e-01,0.000000000000000000e+00,9.657010944000001373e+00
1.691117773915322880e+18,0.000000000000000000e+00,8.526187576126675188e-03,3.045066991473812518e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773925322752e+18,-4.872107186358099612e-03,4.872107186358099612e-03,3.045066991473812518e-02,-1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773935322880e+18,-2.436053593179049806e-03,1.339829476248477480e-02,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773945322752e+18,8.526187576126675188e-03,9.744214372716199224e-03,3.045066991473812518e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773955322624e+18,1.096224116930572499e-02,7.308160779537149418e-03,2.314250913520097402e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117773965322752e+18,-1.339829476248477480e-02,1.461632155907429884e-02,2.557856272838002556e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117773975322624e+18,4.872107186358099612e-03,1.705237515225335038e-02,2.679658952496954960e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.503725056000000393e+00
1.691117773985322752e+18,3.654080389768574709e-03,8.526187576126675188e-03,3.410475030450670075e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117773995322624e+18,-1.218026796589524903e-03,1.218026796589524903e-02,2.679658952496954960e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774005322752e+18,6.090133982947624515e-03,1.583434835566382287e-02,3.166869671132764574e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774015322624e+18,2.436053593179049806e-03,8.526187576126675188e-03,3.045066991473812518e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774025322752e+18,2.436053593179049806e-03,1.096224116930572499e-02,3.532277710109622132e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774035322624e+18,6.090133982947624515e-03,1.461632155907429884e-02,2.923264311814859767e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774045322752e+18,3.654080389768574709e-03,9.744214372716199224e-03,3.288672350791717325e-02,0.000000000000000000e+00,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774055322624e+18,-1.218026796589524903e-03,7.308160779537149418e-03,4.141291108404385191e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774065322752e+18,4.872107186358099612e-03,3.654080389768574709e-03,3.045066991473812518e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774075322624e+18,-1.218026796589524903e-03,4.872107186358099612e-03,3.166869671132764574e-02,0.000000000000000000e+00,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774085322496e+18,6.090133982947624515e-03,1.218026796589524903e-02,2.557856272838002556e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774095322624e+18,-2.436053593179049806e-03,9.744214372716199224e-03,2.679658952496954960e-02,-1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774105322496e+18,7.308160779537149418e-03,3.654080389768574709e-03,3.775883069427527633e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774115322624e+18,4.872107186358099612e-03,1.218026796589524903e-02,3.897685749086479690e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774125322496e+18,2.436053593179049806e-03,6.090133982947624515e-03,3.897685749086479690e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774135322624e+18,9.744214372716199224e-03,1.461632155907429884e-02,3.166869671132764574e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774145322496e+18,4.872107186358099612e-03,3.654080389768574709e-03,2.679658952496954960e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774155322624e+18,7.308160779537149418e-03,1.583434835566382287e-02,3.288672350791717325e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774165322752e+18,-1.583434835566382287e-02,7.308160779537149418e-03,3.166869671132764574e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774175322880e+18,7.308160779537149418e-03,1.461632155907429884e-02,3.166869671132764574e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774185322752e+18,-2.436053593179049806e-03,9.744214372716199224e-03,2.801461632155907364e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774195322624e+18,-2.436053593179049806e-03,1.583434835566382287e-02,1.948842874543239845e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774205322752e+18,6.090133982947624515e-03,6.090133982947624515e-03,3.410475030450670075e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774215322624e+18,4.872107186358099612e-03,1.339829476248477480e-02,2.314250913520097402e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774225322752e+18,-6.090133982947624515e-03,8.526187576126675188e-03,3.288672350791717325e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774235322624e+18,4.872107186358099612e-03,6.090133982947624515e-03,2.557856272838002556e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774245322752e+18,-1.218026796589524903e-03,1.218026796589524903e-02,3.532277710109622132e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774255322624e+18,2.436053593179049806e-03,7.308160779537149418e-03,2.436053593179049806e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774265322752e+18,2.436053593179049806e-03,6.090133982947624515e-03,2.314250913520097402e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774275322624e+18,-9.744214372716199224e-03,1.218026796589524903e-02,2.436053593179049806e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.657010944000001373e+00
1.691117774285322752e+18,2.436053593179049806e-03,2.192448233861144999e-02,2.801461632155907364e-02,0.000000000000000000e+00,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774295322624e+18,-2.436053593179049806e-03,8.526187576126675188e-03,2.801461632155907364e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774305322752e+18,4.872107186358099612e-03,9.744214372716199224e-03,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774315322624e+18,2.436053593179049806e-03,7.308160779537149418e-03,3.288672350791717325e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117774325322752e+18,2.436053593179049806e-03,1.461632155907429884e-02,2.801461632155907364e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774335322624e+18,-1.218026796589524903e-03,1.705237515225335038e-02,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774345322496e+18,2.436053593179049806e-03,7.308160779537149418e-03,3.166869671132764574e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.810296832000000578e+00
1.691117774355322624e+18,8.526187576126675188e-03,4.872107186358099612e-03,3.410475030450670075e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117774365322496e+18,-7.308160779537149418e-03,1.096224116930572499e-02,3.775883069427527633e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117774375322624e+18,-1.218026796589524903e-03,4.872107186358099612e-03,2.192448233861144999e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774385322496e+18,1.218026796589524903e-03,8.526187576126675188e-03,2.923264311814859767e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.350439168000001189e+00
1.691117774395322624e+18,9.744214372716199224e-03,6.090133982947624515e-03,2.070645554202192595e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774405322496e+18,-1.096224116930572499e-02,6.090133982947624515e-03,2.436053593179049806e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774415322880e+18,6.090133982947624515e-03,2.436053593179049806e-03,3.654080389768574882e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774425322752e+18,-2.436053593179049806e-03,8.526187576126675188e-03,2.557856272838002556e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774435322880e+18,-1.339829476248477480e-02,1.218026796589524903e-02,3.045066991473812518e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774445322752e+18,-1.339829476248477480e-02,1.096224116930572499e-02,3.288672350791717325e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774455322624e+18,0.000000000000000000e+00,8.526187576126675188e-03,3.654080389768574882e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774465322752e+18,2.436053593179049806e-03,8.526187576126675188e-03,2.436053593179049806e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691117774475322624e+18,-9.744214372716199224e-03,9.744214372716199224e-03,3.532277710109622132e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774485322752e+18,-1.218026796589524903e-03,1.461632155907429884e-02,3.410475030450670075e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774495322624e+18,-3.654080389768574709e-03,1.096224116930572499e-02,3.775883069427527633e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691117774505322752e+18,-3.654080389768574709e-03,9.744214372716199224e-03,2.923264311814859767e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774515322624e+18,2.436053593179049806e-03,6.090133982947624515e-03,3.410475030450670075e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774525322752e+18,6.090133982947624515e-03,1.096224116930572499e-02,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774535322624e+18,-1.218026796589524903e-03,1.096224116930572499e-02,2.801461632155907364e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774545322752e+18,3.654080389768574709e-03,9.744214372716199224e-03,3.045066991473812518e-02,4.598576639999999993e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691117774555322624e+18,-1.218026796589524903e-03,1.339829476248477480e-02,3.775883069427527633e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774565322752e+18,4.872107186358099612e-03,6.090133982947624515e-03,2.679658952496954960e-02,-1.532858880000000090e-01,-4.598576639999999993e-01,9.503725056000000393e+00
1.691117774575322624e+18,-4.872107186358099612e-03,1.461632155907429884e-02,3.288672350791717325e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774585322496e+18,-1.218026796589524903e-03,1.096224116930572499e-02,2.436053593179049806e-02,4.598576639999999993e-01,0.000000000000000000e+00,9.657010944000001373e+00
1.691117774595322624e+18,1.948842874543239845e-02,1.705237515225335038e-02,3.288672350791717325e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.810296832000000578e+00
1.691117774605322496e+18,-4.872107186358099612e-03,9.744214372716199224e-03,3.045066991473812518e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774615322624e+18,4.872107186358099612e-03,1.096224116930572499e-02,3.045066991473812518e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774625322496e+18,-2.436053593179049806e-03,1.096224116930572499e-02,3.410475030450670075e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117774635322624e+18,2.436053593179049806e-03,1.096224116930572499e-02,2.557856272838002556e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.503725056000000393e+00
1.691117774645322496e+18,-6.090133982947624515e-03,4.872107186358099612e-03,2.679658952496954960e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774655322624e+18,-1.096224116930572499e-02,6.090133982947624515e-03,2.801461632155907364e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774665322752e+18,3.654080389768574709e-03,1.096224116930572499e-02,2.557856272838002556e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774675322880e+18,-6.090133982947624515e-03,6.090133982947624515e-03,2.801461632155907364e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117774685322752e+18,2.436053593179049806e-03,1.461632155907429884e-02,2.923264311814859767e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774695322624e+18,-1.705237515225335038e-02,1.339829476248477480e-02,2.314250913520097402e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.810296832000000578e+00
1.691117774705322752e+18,1.218026796589524903e-03,9.744214372716199224e-03,3.166869671132764574e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774715322624e+18,3.654080389768574709e-03,1.218026796589524903e-02,1.827040194884287441e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774725322752e+18,9.744214372716199224e-03,1.339829476248477480e-02,3.045066991473812518e-02,0.000000000000000000e+00,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117774735322624e+18,-8.526187576126675188e-03,8.526187576126675188e-03,3.532277710109622132e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691117774745322752e+18,0.000000000000000000e+00,7.308160779537149418e-03,2.070645554202192595e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774755322624e+18,2.436053593179049806e-03,1.461632155907429884e-02,3.166869671132764574e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774765322752e+18,-2.436053593179049806e-03,7.308160779537149418e-03,3.410475030450670075e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.350439168000001189e+00
1.691117774775322624e+18,-1.218026796589524903e-03,3.654080389768574709e-03,3.288672350791717325e-02,4.598576639999999993e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691117774785322752e+18,-8.526187576126675188e-03,1.583434835566382287e-02,2.923264311814859767e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774795322624e+18,-4.872107186358099612e-03,1.339829476248477480e-02,3.897685749086479690e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774805322752e+18,2.436053593179049806e-03,1.218026796589524903e-02,3.897685749086479690e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774815322624e+18,4.872107186358099612e-03,7.308160779537149418e-03,2.923264311814859767e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774825322752e+18,1.096224116930572499e-02,4.872107186358099612e-03,3.166869671132764574e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774835322624e+18,8.526187576126675188e-03,1.096224116930572499e-02,3.532277710109622132e-02,1.532858880000000090e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774845322496e+18,-1.218026796589524903e-03,6.090133982947624515e-03,3.410475030450670075e-02,3.065717760000000180e-01,-3.065717760000000180e-01,9.503725056000000393e+00
1.691117774855322624e+18,7.308160779537149418e-03,8.526187576126675188e-03,2.923264311814859767e-02,7.664294400000000174e-01,-3.065717760000000180e-01,9.657010944000001373e+00
1.691117774865322496e+18,8.526187576126675188e-03,7.308160779537149418e-03,4.384896467722289998e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774875322624e+18,-2.436053593179049806e-03,1.705237515225335038e-02,3.288672350791717325e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774885322496e+18,2.436053593179049806e-03,1.096224116930572499e-02,3.897685749086479690e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691117774895322624e+18,0.000000000000000000e+00,1.339829476248477480e-02,3.410475030450670075e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691117774905322496e+18,8.526187576126675188e-03,1.583434835566382287e-02,3.410475030450670075e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.657010944000001373e+00
