# timestamp, wx, wy, wz, ax, ay, az
1.691116804753040896e+18,8.526187576126675188e-03,9.744214372716199224e-03,2.557856272838002556e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804763040768e+18,-7.308160779537149418e-03,1.339829476248477480e-02,2.801461632155907364e-02,4.598576639999999993e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691116804773040896e+18,2.436053593179049806e-03,7.308160779537149418e-03,3.532277710109622132e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691116804783040768e+18,-2.436053593179049806e-03,1.096224116930572499e-02,3.532277710109622132e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804793040640e+18,-2.436053593179049806e-03,-1.218026796589524903e-03,3.532277710109622132e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804803040768e+18,3.654080389768574709e-03,8.526187576126675188e-03,3.654080389768574882e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804813040640e+18,1.096224116930572499e-02,4.872107186358099612e-03,3.166869671132764574e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.657010944000001373e+00
1.691116804823040768e+18,-7.308160779537149418e-03,8.526187576126675188e-03,3.045066991473812518e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804833040640e+18,3.654080389768574709e-03,0.000000000000000000e+00,2.314250913520097402e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.503725056000000393e+00
1.691116804843040768e+18,-3.654080389768574709e-03,1.339829476248477480e-02,2.801461632155907364e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804853040640e+18,-7.308160779537149418e-03,1.096224116930572499e-02,3.410475030450670075e-02,0.000000000000000000e+00,-1.532858880000000090e-01,9.503725056000000393e+00
1.691116804863040768e+18,0.000000000000000000e+00,1.339829476248477480e-02,3.166869671132764574e-02,3.065717760000000180e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691116804873040640e+18,-4.872107186358099612e-03,1.096224116930572499e-02,2.801461632155907364e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804883041024e+18,-1.218026796589524903e-03,4.872107186358099612e-03,2.923264311814859767e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.657010944000001373e+00
1.691116804893040896e+18,0.000000000000000000e+00,1.218026796589524903e-02,2.923264311814859767e-02,1.532858880000000090e-01,0.000000000000000000e+00,9.503725056000000393e+00
1.691116804903040768e+18,-1.096224116930572499e-02,1.339829476248477480e-02,2.314250913520097402e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.657010944000001373e+00
1.691116804913040896e+18,-3.654080389768574709e-03,1.461632155907429884e-02,3.410475030450670075e-02,-1.532858880000000090e-01,0.000000000000000000e+00,9.657010944000001373e+00
1.691116804923040768e+18,4.872107186358099612e-03,1.461632155907429884e-02,2.557856272838002556e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
1.691116804933040896e+18,1.218026796589524903e-03,9.744214372716199224e-03,3.166869671132764574e-02,1.532858880000000090e-01,-1.532858880000000090e-01,9.657010944000001373e+00
